BU	SEG_OFICIAL	CARTEIRA	PORTFOLIO	TOP_BS_OP	CANAL	PRODUTO	MEIO_PAGO	TIPO_CREDITO	PARCELA_AGROUP	P&L	202501	202502	202503	202504	202505	202506	202507	202508	202509	202510	202511	202512	202601	202602	202603	202604	202605	202606	202607	202608	202609	202610	202611	202612
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PCJ	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PSJ	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PSJ	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PNF	1x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PNF	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	LONGTAIL	-	LEGADO	-	-	OTHERS	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0												
OP	SMB	-	AQUISICAO	-	-	LINK	account_money	-	-	TPV	61.346,91	129.984,76	122.851,25	235.066,39	265.825,60	240.471,51	284.460,55	366.004,53	458.246,41	440.976,92	553.324,01	717.047,15	118121	164186	272091	488989	598214	727472	913965	1078204	1299519	1546035	1701513	1733372
OP	SMB	-	AQUISICAO	-	-	LINK	bank_transfer	-	-	TPV	398.552,50	844.283,30	1.084.199,58	1.142.666,73	1.568.825,60	2.001.515,88	2.554.653,01	2.638.141,79	2.648.396,56	3.260.122,62	3.404.248,22	3.711.975,22	486837	1075416	2004026	2477656	3031089	3686024	4630965	5463151	6584530	7833601	8621394	8782820
OP	SMB	-	AQUISICAO	-	-	LINK	ticket	-	-	TPV	2.334.329,44	3.044.615,53	2.356.273,25	3.282.887,93	4.212.468,07	3.015.929,00	3.917.945,00	3.100.644,16	2.715.632,90	2.215.333,29	1.449.053,95	1.536.539,54	659696	946938	1121490	1079749	1320932	1606349	2018149	2380811	2869502	3413840	3757156	3827504
OP	SMB	-	AQUISICAO	-	-	LINK	others	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	9140	11182	13598	17084	20153	24290	28898	31804	32400
OP	SMB	-	AQUISICAO	-	-	LINK	digital_currency	-	-	TPV	161.603,99	239.925,75	427.776,31	507.040,88	580.812,03	521.777,60	645.967,05	665.188,99	689.346,34	788.494,38	711.425,28	721.547,09	107850	165839	351918	380080	464978	565447	710404	838064	1010087	1201698	1322548	1347311
OP	SMB	-	AQUISICAO	-	-	LINK	debit_card	-	-	TPV	251,92	1.663,30	2.745,12	4.251,07	4.723,97	5.536,55	7.205,61	21.003,91	30.306,93	803,52	1.164,00	1.559,90	248	2322	1257	5955	7285	8859	11130	13130	15825	18827	20721	21109
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	1x	1x	TPV	4.923.762,74	10.559.015,08	15.399.037,76	18.921.419,46	25.094.665,50	30.010.033,60	37.704.700,11	45.650.974,80	52.159.235,32	60.223.717,62	66.753.988,72	73.782.491,64	12979689	20769551	32226532	33893130	41463835	50423026	63349364	74733269	90073184	107159869	117936499	120144735
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PCJ	2 a 6x	TPV	1.838.313,30	3.525.102,98	4.598.766,24	5.713.458,26	5.019.326,97	7.216.515,00	9.259.819,10	10.587.986,57	12.336.405,17	14.486.742,01	15.706.669,17	16.594.394,86	3538562	4873130	8603835	9038886	11057901	13447208	16894505	19930454	24021423	28578234	31452230	32041140
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PCJ	7 a 12x	TPV	1.905.792,44	2.993.807,38	3.609.987,22	3.584.532,86	3.094.934,92	4.901.302,93	5.910.156,06	7.073.861,70	7.442.121,38	9.638.155,12	9.240.282,18	10.141.181,70	3783001	4675567	6490997	7395291	9047176	11002022	13822476	16306381	19653464	23381683	25733083	26214908
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PCJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PSJ	2 a 6x	TPV	6.199.664,83	13.373.944,38	21.770.652,92	30.643.762,31	45.320.316,66	53.124.940,49	72.794.966,10	83.987.240,39	104.093.760,60	126.143.519,38	139.219.170,51	140.110.503,41	18278206	32861992	61916895	58257777	71270811	86670467	108889120	128456538	154823808	184193545	202717136	206512800
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PSJ	7 a 12x	TPV	3.965.908,27	8.184.777,65	13.050.177,74	19.111.042,08	28.447.556,23	32.749.395,15	42.445.808,16	53.123.947,57	62.758.551,62	73.376.891,67	85.075.779,05	84.096.985,63	13000126	22525946	38879747	37855757	46311593	56318251	70755876	83470734	100604120	119688501	131725084	134191497
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PSJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	642,25	0	10702	0	4853	5937	7219	9070	10700	12896	15343	16886	17202
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PNF	1x	TPV	0	825,8	18.915,63	26.382,89	10.555,16	2.808,05	21.580,29	48.565,43	45.267,30	91.005,50	24.412,21	30.476,62	22600	577	1009	12126	14835	18040	22665	26738	32227	38340	42196	42986
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PNF	2 a 6x	TPV	3.985,90	10.432,94	53.360,66	52.344,47	44.076,61	72.959,96	95.260,74	153.243,82	121.855,61	140.471,21	153.889,53	189.855,55	25741	10420	20647	29831	36494	44379	55756	65776	79277	94316	103800	105744
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PNF	7 a 12x	TPV	12.351,60	20.981,25	188.913,38	418.441,58	33.970,66	97.267,30	77.771,01	54.934,40	67.989,70	99.701,61	65.161,44	117.555,12	8525	8209	0	9538	11668	14189	17827	21030	25347	30156	33188	33810
OP	SMB	-	AQUISICAO	-	-	LINK	credit_card	PNF	Maior que 12x	TPV	0	0	0,00	0,00	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	LEGADO	-	-	LINK	account_money	-	-	TPV	1.109.105,95	1.065.921,40	1.105.913,92	1.206.179,64	1.765.635,50	1.619.744,17	1.924.751,62	1.732.390,19	1.615.202,16	1.654.633,40	1.602.618,47	1.615.538,82	1462772	2229338	2494795	2045739	2275470	2271285	2406158	2355506	2342196	2457007	2370480	1957224
OP	SMB	-	LEGADO	-	-	LINK	bank_transfer	-	-	TPV	6.770.837,44	6.763.007,31	7.075.014,35	6.044.068,30	8.229.761,14	8.317.131,59	8.747.444,92	8.613.898,77	8.502.817,62	8.481.705,54	7.940.364,28	7.069.240,80	8875532	10007696	12449186	10365549	11529571	11508370	12191754	11935105	11867667	12449405	12010982	9917052
OP	SMB	-	LEGADO	-	-	LINK	ticket	-	-	TPV	6.532.152,55	4.446.586,03	4.097.245,74	5.579.184,96	3.943.108,79	2.778.722,25	3.371.812,10	2.739.878,65	2.549.755,03	2.300.316,39	2.392.014,25	2.489.638,60	3109693	2767991	3189281	4517249	5024523	5015284	5313099	5201253	5171863	5425382	5234319	4321796
OP	SMB	-	LEGADO	-	-	LINK	others	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	38238	42532	42454	44975	44028	43780	45926	44308	36584
OP	SMB	-	LEGADO	-	-	LINK	digital_currency	-	-	TPV	1.831.350,73	1.646.161,65	1.607.788,68	1.736.743,90	1.785.816,90	1.416.166,92	1.474.811,09	1.230.575,16	1.199.891,71	1.202.063,80	1.214.374,72	975.634,67	1584245	1187599	1364941	1590107	1768671	1765419	1870252	1830881	1820536	1909776	1842521	1521306
OP	SMB	-	LEGADO	-	-	LINK	debit_card	-	-	TPV	28.786,83	23.437,96	25.691,03	27.493,17	28.093,30	37.922,60	34.707,92	98.452,22	92.250,88	5.389,90	120,00	844,00	3375	15059	7871	24912	27710	27659	29302	28685	28523	29921	28867	23835
OP	SMB	-	LEGADO	-	-	LINK	credit_card	1x	1x	TPV	77.015.988,73	75.713.656,79	76.638.957,00	75.726.990,50	84.014.202,36	82.866.163,48	83.775.113,31	84.986.215,26	87.818.991,76	90.060.518,87	86.036.556,25	78.533.849,60	136311952	123307558	137066752	128679581	143129932	142866734	151350379	148164299	147327102	154548900	149106238	123111863
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PCJ	2 a 6x	TPV	29.261.479,03	27.170.763,77	25.905.867,23	25.468.347,67	20.780.499,10	25.635.184,38	26.745.850,95	26.298.047,83	25.727.720,78	27.638.236,40	25.438.245,57	24.451.371,16	36851477	32246147	35767330	33591622	37363865	37295158	39509801	38678080	38459531	40344771	38923972	32138177
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PCJ	7 a 12x	TPV	15.287.853,22	13.401.214,85	12.162.136,77	12.324.824,38	8.799.060,12	11.433.721,91	12.451.529,81	12.874.167,09	12.725.468,50	14.263.625,21	13.197.102,21	11.648.223,55	20168062	17310978	20012014	18423188	20492060	20454377	21668989	21212835	21092973	22126925	21347694	17626052
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PCJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	1300	0	0	317	353	352	373	365	363	381	368	304
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PSJ	2 a 6x	TPV	144.343.001,06	144.604.914,45	143.230.909,60	147.480.070,88	170.143.250,23	155.814.812,03	168.477.809,54	164.787.828,26	172.084.479,13	177.390.838,43	170.669.596,52	145.798.767,46	275006397	250861143	298793553	262322051	291780072	291243526	308538011	302042970	300336289	315058412	303963178	250971882
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PSJ	7 a 12x	TPV	80.185.984,57	80.722.043,48	79.477.775,15	85.430.571,38	95.415.697,91	87.677.082,52	94.921.748,06	92.801.836,20	100.152.650,77	102.956.717,83	106.556.769,96	86.808.014,20	172844436	156015453	186921689	163247592	181579833	181245931	192008591	187966614	186904516	196066351	189161593	156184184
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PSJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	87281	50554	31400	63404	70524	70395	74575	73005	72593	76151	73469	60661
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PNF	1x	TPV	475.864,84	493.603,79	391.199,18	520.942,21	662.067,37	575.454,98	633.962,17	669.507,57	629.212,20	707.412,23	608.811,84	499.170,29	556159	595962	715253	625094	695291	694012	735224	719747	715680	750761	724322	598048
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PNF	2 a 6x	TPV	2.540.364,54	2.647.129,06	2.633.704,42	2.460.321,65	3.032.677,08	2.570.444,24	2.711.016,86	3.042.738,52	2.837.980,28	3.091.954,63	2.685.971,55	2.152.805,99	3175481	3669167	4309537	3479250	3869960	3862844	4092225	4006080	3983443	4178707	4031548	3328710
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PNF	7 a 12x	TPV	1.962.687,29	2.374.841,60	2.156.416,04	2.261.424,87	1.923.819,64	1.701.686,05	2.168.263,50	2.106.477,70	1.726.013,16	2.053.826,67	2.258.531,68	1.620.263,23	2303840	2615172	2697935	2455281	2731002	2725980	2887853	2827060	2811086	2948882	2845033	2349045
OP	SMB	-	LEGADO	-	-	LINK	credit_card	PNF	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	account_money	-	-	TPV	75.137,96	143.419,88	312.741,96	383.820,55	404.142,25	420.297,99	413.896,76	483.080,01	466.651,36	532.352,65	727.629,18	787.556,69	74724	164953	343652	369816	443389	512300	585895	653885	735757	806498	862828	856344
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	bank_transfer	-	-	TPV	4.668.043,18	13.185.854,06	19.262.094,05	23.737.154,62	32.082.453,91	38.997.770,77	46.943.031,83	50.533.274,69	54.344.488,03	55.841.394,76	70.422.634,83	74.348.595,31	6912163	14644137	28969894	23573975	28263886	32656585	37347886	41681969	46900883	51410293	55001028	54587687
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	ticket	-	-	TPV	245.585,88	647.125,90	1.329.039,27	1.239.343,65	915.246,83	834.265,21	1.076.683,73	1.330.757,71	1.846.131,44	1.385.570,50	1.547.234,82	1.954.725,88	229798	576180	1146592	1131489	1356592	1567430	1792601	2000625	2251119	2467559	2639905	2620066
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	others	-	-	TPV	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	2204	2642	3053	3492	3897	4385	4806	5142	5103
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	digital_currency	-	-	TPV	19.920,12	47.968,17	64.881,69	84.031,14	118.069,30	107.278,54	155.721,39	108.910,26	152.056,33	174.653,65	213.771,36	189.237,31	11624	36809	54168	68731	82405	95212	108890	121526	136742	149889	160358	159153
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	debit_card	-	-	TPV	93,18	323,35	289,70	1.530,90	1.191,97	329,50	712,80	102,40	121,00	65,00	162,35	229,44	10	0	218	441	528	611	698	779	877	961	1028	1021
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	1x	1x	TPV	613.360,51	7.956.422,46	2.974.135,93	3.853.673,75	5.762.135,66	7.427.357,57	8.353.070,20	9.640.922,81	11.014.300,81	11.764.204,90	14.800.964,48	13.977.514,93	926602	2268626	4608451	6357099	7621809	8806371	10071455	11240209	12647573	13863608	14831907	14720443
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	2 a 6x	TPV	328.777,68	833.907,29	1.512.243,71	1.965.167,46	2.151.852,87	3.450.939,34	3.682.068,09	4.321.625,14	5.092.682,47	4.687.948,33	6.136.400,98	5.489.578,15	384701	1108952	2202370	3053030	3660414	4229306	4836869	5398170	6074064	6658071	7123101	7069570
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	7 a 12x	TPV	209.375,52	529.582,37	514.448,35	642.962,64	729.564,31	1.188.616,71	1.369.078,25	1.802.358,44	2.239.119,74	1.879.581,01	2.425.045,98	2.343.707,27	218665	720661	1303403	1775452	2128668	2459500	2812821	3139238	3532296	3871918	4142350	4111220
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PCJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	2 a 6x	TPV	468.093,58	2.975.288,07	2.750.916,21	3.877.573,91	7.660.281,65	8.256.152,88	9.763.906,86	11.609.681,34	14.683.829,62	18.450.421,71	23.461.969,08	20.865.709,21	972127	2684852	4616114	6585910	7896139	9123337	10433955	11644777	13102796	14362599	15365750	15250274
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	7 a 12x	TPV	177.241,17	574.344,40	944.212,84	1.217.233,40	1.943.489,09	2.562.678,41	3.658.690,62	4.436.262,04	5.873.200,23	5.937.505,10	8.655.504,85	7.475.227,63	869056	968080	1892173	3168415	3798754	4389146	5019672	5602186	6303624	6909703	7392309	7336755
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PSJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	1x	TPV	6.245,90	38.832,14	47.423,59	47.620,14	68.908,67	47.447,27	52.421,71	38.000,20	55.281,51	36.137,37	80.582,96	67.521,31	0	42936	26504	58131	69696	80528	92096	102783	115653	126772	135627	134607
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	2 a 6x	TPV	45.274,14	243.197,26	340.698,07	265.975,23	320.501,56	241.079,64	282.575,43	188.573,78	310.553,45	192.950,25	333.880,47	232.581,61	0	46099	32477	62307	74702	86312	98712	110167	123960	135879	145369	144277
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	AQUISICAO	-	-	CHECKOUT	credit_card	PNF	Maior que 12x	TPV	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	LEGADO	-	-	CHECKOUT	account_money	-	-	TPV	2.510.585,38	2.240.833,89	2.225.488,70	2.215.525,30	2.371.630,26	2.231.667,23	2.881.347,14	2.831.105,05	2.749.951,48	2.839.229,20	2.626.612,39	2.506.638,23	2703595	2751207	3213922	3279862	3023070	2880495	3045530	2854370	2758803	2738637	3313187	2739891
OP	SMB	-	LEGADO	-	-	CHECKOUT	bank_transfer	-	-	TPV	152.053.020,00	137.891.994,20	143.699.364,40	138.998.135,50	146.290.009,90	144.892.463,50	158.102.775,00	148.279.783,70	143.541.117,70	135.547.051,90	152.711.133,10	140.059.510,20	208335407	180124980	204866219	209075020	192705818	183617371	194137551	181952032	175860109	174574607	211199313	174654564
OP	SMB	-	LEGADO	-	-	CHECKOUT	ticket	-	-	TPV	9.478.261,33	9.782.559,55	7.787.230,09	7.510.397,60	7.851.060,27	7.296.660,41	9.198.066,50	8.927.374,32	8.566.247,45	7.212.787,79	7.245.570,46	6.253.326,85	9764662	9889792	10777825	10035053	9249374	8813152	9318094	8733221	8440824	8379123	10137013	8382961
OP	SMB	-	LEGADO	-	-	CHECKOUT	others	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	19547	18016	17166	18150	17011	16441	16321	19745	16329
OP	SMB	-	LEGADO	-	-	CHECKOUT	digital_currency	-	-	TPV	656.564,98	555.354,91	561.729,17	564.583,06	606.405,58	508.204,39	605.814,14	570.501,80	474.245,68	463.717,48	545.974,03	455.745,46	620074	445038	482493	609569	561844	535346	566018	530491	512729	508981	615763	509214
OP	SMB	-	LEGADO	-	-	CHECKOUT	debit_card	-	-	TPV	5.223,66	5.403,27	5.767,33	5.787,21	6.808,90	8.723,29	4.890,67	4.552,34	3.911,67	3.201,18	3.507,47	2.648,96	2149	2691	1716	3909	3603	3433	3630	3402	3288	3264	3949	3266
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	1x	1x	TPV	36.558.653,60	33.585.375,40	35.469.525,20	33.215.816,54	36.018.148,31	36.341.443,50	38.362.236,47	37.172.787,19	36.710.327,87	35.476.275,43	40.142.582,01	33.529.469,10	47557597	42103608	50484279	48413487	44623029	42518505	44954562	42132878	40722231	40424559	48905389	40443074
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PCJ	2 a 6x	TPV	15.535.423,60	13.703.224,23	14.293.377,39	13.928.093,69	11.907.913,10	14.435.260,61	15.558.023,30	13.691.174,89	12.852.090,25	12.825.398,60	13.909.578,95	11.589.794,34	16838031	14926101	17204188	16888892	15566603	14832446	15682257	14697921	14205821	14101980	17060490	14108438
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PCJ	7 a 12x	TPV	6.528.175,53	5.854.715,67	6.126.862,28	5.652.493,12	4.714.500,23	5.573.908,29	6.438.271,25	5.615.539,97	5.273.192,54	5.195.705,30	6.014.140,83	5.054.921,15	7915060	6615522	7721805	7639114	7041021	6708951	7093333	6648103	6425518	6378549	7716730	6381470
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PCJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	12466	3236	2983	2842	3005	2816	2722	2702	3269	2703
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PSJ	2 a 6x	TPV	57.236.665,49	53.839.340,94	58.305.971,69	55.445.047,51	63.189.636,87	56.927.843,28	58.289.809,61	58.678.581,61	59.311.053,96	56.116.435,00	70.962.941,91	56.659.777,53	74492253	67151227	78991239	75945943	69999874	66698519	70519947	66093590	63880715	63413760	76717586	63442804
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PSJ	7 a 12x	TPV	17.060.301,62	17.128.730,49	18.806.758,62	16.304.374,78	18.623.255,72	17.199.349,09	18.671.084,81	19.252.656,06	18.041.500,45	17.359.904,45	23.237.824,92	16.685.342,88	30425527	25316073	29410110	29156931	26874135	25606689	27073800	25374446	24524886	24345614	29453178	24356765
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PSJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	43718	9662	9103	45237	41696	39729	42005	39369	38051	37773	45697	37790
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PNF	1x	TPV	1.238.850,02	1.175.187,52	1.222.079,90	1.206.030,96	1.187.689,81	1.165.299,89	1.177.583,88	1.218.729,81	1.348.166,63	1.038.771,73	1.266.039,57	961.881,32	1446587	1174390	1261972	1321242	1217797	1160363	1226845	1149839	1111341	1103218	1334666	1103723
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PNF	2 a 6x	TPV	4.749.674,50	4.325.418,22	4.646.716,59	4.992.523,84	4.625.649,33	4.647.175,91	4.549.325,16	4.107.410,64	4.813.414,75	4.338.198,92	4.944.569,76	3.331.154,85	5577678	4068031	4867561	4927176	4541410	4327227	4575151	4287981	4144415	4114120	4977238	4116004
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PNF	7 a 12x	TPV	1.674.692,39	1.513.229,59	1.698.609,82	1.598.403,83	1.842.723,88	1.764.117,45	1.963.675,89	2.144.586,80	1.893.125,59	1.786.138,78	2.321.104,21	1.851.651,22	2273533	2065577	2529973	2440642	2249556	2143462	2266269	2124022	2052907	2037901	2465440	2038834
OP	SMB	-	LEGADO	-	-	CHECKOUT	credit_card	PNF	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	account_money	-	-	TPV	1.063,64	0,00	132,29	67,10	0,00	0,00	340,00	329,62	554,93	1.337,64	149,53	578,45	0	187	638	666	852	1135	1514	1770	2121	2448	2827	3568
OP	SMB	-	-	-	-	OTHERS	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	146	187	249	332	389	466	538	621	783
OP	SMB	-	-	-	-	OTHERS	ticket	-	-	TPV	0	0	152,67	0	3.032,67	19.569,85	18.791,03	13.441,37	13.763,09	4.540,72	17.167,51	70.559,83	1985	25412	7503	13519	17279	23039	30718	35918	43037	49677	57356	72395
OP	SMB	-	-	-	-	OTHERS	others	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	3
OP	SMB	-	-	-	-	OTHERS	digital_currency	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	debit_card	-	-	TPV	290	1	143	105,1	1	31	1	0	11	1	0	0	0	0	0	9	12	16	21	25	29	34	39	50
OP	SMB	-	-	-	-	OTHERS	credit_card	1x	1x	TPV	8.295,75	328,8	515,1	841,1	537,76	2.044,70	1.611,13	7.329,15	3.365,10	9.678,44	1.987,49	5.534,53	354	1530	649	2558	3270	4360	5813	6797	8145	9401	10855	13701
OP	SMB	-	-	-	-	OTHERS	credit_card	PCJ	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PCJ	7 a 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PSJ	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PSJ	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PNF	1x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PNF	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	SMB	-	-	-	-	OTHERS	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	account_money	-	-	TPV	81.889.862,00	76.085.160,00	69.984.577,00	63.803.771,00	67.518.835,00	67.684.216,00	76.324.116,00	67.424.609,00	99.135.833,00	20.506.710,00	20.751.729,00	20.922.877,00	22827281	21007555	24622018	18624851	18656158	19292214	19184157	20549180	21701215	24529348	29365539	23191932
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	bank_transfer	-	-	TPV	565.966.659,00	529.614.013,00	549.690.923,00	517.337.238,00	551.714.070,00	513.124.921,00	555.592.376,00	523.872.228,00	542.136.583,00	495.148.087,00	619.979.936,00	514.170.107,00	602000227	544837423	629045158	544943954	554522706	544637044	540351288	550239322	544893807	662518149	784650669	611836353
