TIM_MONTH	PRODUTO	CARTEIRA	CANAL_AJUSTADO	SUB_CANAL_AJUSTADO	CUST_SEGMENT_CROSS	METODO_PAGAMENTO	SUM de TPV
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	ACCOUNT_MONEY	10067,99
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	BANK_TRANSFER	68383,14
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	8979256,73
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DIGITAL_CURRENCY	16687,13
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	TICKET	5796,21
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	ACCOUNT_MONEY	34424,82
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	BANK_TRANSFER	148733,82
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	19276365,53
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DEBIT_CARD	99,9
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DIGITAL_CURRENCY	41493,93
202603	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	TICKET	8303,09
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	ACCOUNT_MONEY	9167,91
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	BANK_TRANSFER	46592,57
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	3920076,15
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DIGITAL_CURRENCY	14274,84
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	TICKET	5946,25
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	ACCOUNT_MONEY	4355,96
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	BANK_TRANSFER	38686,67
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	3175291,78
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DIGITAL_CURRENCY	5137,25
202603	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	TICKET	200
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	ACCOUNT_MONEY	148369,48
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	BANK_TRANSFER	1944570,87
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	15896758,91
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DIGITAL_CURRENCY	11105,29
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	TICKET	6415,89
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	ACCOUNT_MONEY	650
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	BANK_TRANSFER	6423,48
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	40860,96
202603	OP - LINK	ACQUISITION	HUNTING	HUNTING	SMB	CREDIT_CARD	18837,92
202603	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	ACCOUNT_MONEY	24097,22
202603	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	CREDIT_CARD	1622
202603	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	DIGITAL_CURRENCY	85,9
202603	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	TICKET	97,9
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	ACCOUNT_MONEY	43269,54
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	BANK_TRANSFER	106263,27
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	12744545,07
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	DEBIT_CARD	157,86
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	DIGITAL_CURRENCY	96927,82
202603	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	TICKET	66120,49
202603	OP - LINK	ACQUISITION	MGM	MGM	SMB	ACCOUNT_MONEY	4743,45
202603	OP - LINK	ACQUISITION	MGM	MGM	SMB	BANK_TRANSFER	28977,32
202603	OP - LINK	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	2725274,28
202603	OP - LINK	ACQUISITION	MGM	MGM	SMB	DIGITAL_CURRENCY	11064,96
202603	OP - LINK	ACQUISITION	MGM	MGM	SMB	TICKET	400
202603	OP - LINK	ACQUISITION	PAID	PAID	SMB	CREDIT_CARD	728
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	ACCOUNT_MONEY	79039,52
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	BANK_TRANSFER	248604,03
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	28319420,37
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DEBIT_CARD	2016,68
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DIGITAL_CURRENCY	398421,93
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	TICKET	58607,91
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	ACCOUNT_MONEY	11120,22
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	BANK_TRANSFER	50224,54
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	5208167,39
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	DIGITAL_CURRENCY	28340,66
202603	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	TICKET	368
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	ACCOUNT_MONEY	110
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	BANK_TRANSFER	4135,7
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	CREDIT_CARD	97366,45
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DIGITAL_CURRENCY	1986
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	ACCOUNT_MONEY	620
202603	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	CREDIT_CARD	39119,74
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	ACCOUNT_MONEY	3183
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	BANK_TRANSFER	18082,03
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	1764364,47
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DIGITAL_CURRENCY	8866,79
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	TICKET	44
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	ACCOUNT_MONEY	7473,7
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	BANK_TRANSFER	61089,59
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	CREDIT_CARD	805889,33
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	DIGITAL_CURRENCY	846,2
202603	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	TICKET	300
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	2145670,94
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	7840250,4
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	680436758,2
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	19046,85
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DIGITAL_CURRENCY	4025800,97
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	TICKET	2141976,47
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	2502459,65
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	12459135,85
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	689682950,8
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DEBIT_CARD	7871,42
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DIGITAL_CURRENCY	1366377,55
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	TICKET	3190900,7
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	692816,7
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	BANK_TRANSFER	6749371,26
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	105422175,1
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DEBIT_CARD	20
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DIGITAL_CURRENCY	112472,62
202603	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	TICKET	1089201,99
202603	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	2252,76
202603	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	TICKET	120918,85
202603	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL	CREDIT_CARD	34
202603	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL	TICKET	953,23
202603	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	ACCOUNT_MONEY	638
202603	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	CREDIT_CARD	648,7
202603	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	TICKET	7503,43
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	136989,99
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	878367,41
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	1272882,8
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	1711,36
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	TICKET	29601514,24
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	394178,27
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	99159,16
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	4746882,36
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	TICKET	29246203,96
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	2325,73
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	374153,1
202603	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	TICKET	686710,33
202603	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	CREDIT_CARD	1449,5
202603	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	DEBIT_CARD	1913,8
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS	CREDIT_CARD	64448,93
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS	DEBIT_CARD	24798,57
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	133221075,6
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DEBIT_CARD	72447547,42
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	PREPAID_CARD	1870,72
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	VOUCHER_CARD	2359,4
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	112761682,4
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DEBIT_CARD	63725144,92
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	PREPAID_CARD	1262,06
202603	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	VOUCHER_CARD	12681,56
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	CREDIT_CARD	765239,84
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	DEBIT_CARD	708774,89
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	PREPAID_CARD	11,8
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	CREDIT_CARD	6760887,9
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	DEBIT_CARD	4214633,53
202603	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	VOUCHER_CARD	91,15
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	BIG SELLERS	CREDIT_CARD	82910,65
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	BIG SELLERS	DEBIT_CARD	43884,59
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	67979860,24
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DEBIT_CARD	29870656,92
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	PREPAID_CARD	1289,29
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	VOUCHER_CARD	1293,29
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	323649512,6
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DEBIT_CARD	123220023,2
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	PREPAID_CARD	5005,38
202603	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	VOUCHER_CARD	1567,71
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	22272560,23
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DEBIT_CARD	10277220,95
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	PREPAID_CARD	80
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	VOUCHER_CARD	30
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	39499713,97
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DEBIT_CARD	16035092,93
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	PREPAID_CARD	73,8
202603	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	VOUCHER_CARD	133,4
202603	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	139698355,2
202603	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DEBIT_CARD	15449911,89
202603	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	PREPAID_CARD	700,91
202603	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	VOUCHER_CARD	375,71
202603	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	7401,83
202603	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	DEBIT_CARD	2931,51
202603	POINT	ACQUISITION	HUNTING	HUNTING	SMB	CREDIT_CARD	416362,74
202603	POINT	ACQUISITION	HUNTING	HUNTING	SMB	DEBIT_CARD	102761,68
202603	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	CREDIT_CARD	506612,94
202603	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	DEBIT_CARD	14144,38
202603	POINT	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	22077837,36
202603	POINT	ACQUISITION	MGM	MGM	LONGTAIL	DEBIT_CARD	14022986,24
202603	POINT	ACQUISITION	MGM	MGM	LONGTAIL	PREPAID_CARD	235,3
202603	POINT	ACQUISITION	MGM	MGM	LONGTAIL	VOUCHER_CARD	35,5
202603	POINT	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	18742552,51
202603	POINT	ACQUISITION	MGM	MGM	SMB	DEBIT_CARD	11436154,47
202603	POINT	ACQUISITION	MGM	MGM	SMB	PREPAID_CARD	246
202603	POINT	ACQUISITION	MGM	MGM	SMB	VOUCHER_CARD	39,21
202603	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	CREDIT_CARD	3664,88
202603	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	DEBIT_CARD	1511,4
202603	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	CREDIT_CARD	17458,59
202603	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	DEBIT_CARD	40352,24
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	16738603,94
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DEBIT_CARD	14638895,69
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	PREPAID_CARD	550,59
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	VOUCHER_CARD	98,94
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	24989466,15
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	DEBIT_CARD	23700968,14
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	PREPAID_CARD	1183,51
202603	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	VOUCHER_CARD	689,15
202603	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	CREDIT_CARD	149142,29
202603	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DEBIT_CARD	57084,73
202603	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	CREDIT_CARD	77864,1
202603	POINT	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	DEBIT_CARD	22273,11
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	6965178,97
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DEBIT_CARD	3795968,75
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	PREPAID_CARD	24
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	VOUCHER_CARD	123,9
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	CREDIT_CARD	11542029,75
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	DEBIT_CARD	5384481,58
202603	POINT	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	PREPAID_CARD	56,5
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	CREDIT_CARD	2744659,04
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	DEBIT_CARD	2246904,5
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	PREPAID_CARD	90,7
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	VOUCHER_CARD	39,3
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB	CREDIT_CARD	3156524,74
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB	DEBIT_CARD	3418116,19
202603	POINT	ACQUISITION	UNKNOWN	UNKNOWN	SMB	PREPAID_CARD	261,6
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	2941956340
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	1707483462
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	PREPAID_CARD	52687,36
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	VOUCHER_CARD	31511,53
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	8618025
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	3047440324
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DEBIT_CARD	2285269649
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	PREPAID_CARD	66686,62
202603	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	VOUCHER_CARD	57198,09
202603	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	128829976,4
202603	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DEBIT_CARD	43351306,86
202603	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	PREPAID_CARD	277,96
202603	POINT	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	VOUCHER_CARD	1285,29
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS	BANK_TRANSFER	4027,19
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	ACCOUNT_MONEY	11172133,13
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	BANK_TRANSFER	71634554,03
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	889020,46
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DIGITAL_CURRENCY	1534558,02
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	ACCOUNT_MONEY	65057272,96
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	BANK_TRANSFER	81729638,68
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	157121,39
202603	QR	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DIGITAL_CURRENCY	105846,41
202603	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	ACCOUNT_MONEY	440
202603	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	BANK_TRANSFER	53415,37
202603	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	ACCOUNT_MONEY	126
202603	QR	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	BANK_TRANSFER	126533,88
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	ACCOUNT_MONEY	19218,24
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	BANK_TRANSFER	582717,25
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	143
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DIGITAL_CURRENCY	96,45
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	ACCOUNT_MONEY	14491,57
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	BANK_TRANSFER	2943375,92
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	2685,25
202603	QR	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DIGITAL_CURRENCY	242,87
202603	QR	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	ACCOUNT_MONEY	13665,21
