MES	CARTEIRA	PRODUTO	CANAL	SUB_CANAL	MOP	SUM de TPV
202412	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	88322237
202412	AQUISICAO	QR			ACCOUNT_MONEY	122279657
202412	AQUISICAO	QR			CREDIT_CARD	5481879,84
202412	AQUISICAO	QR			DEBIT_CARD	928,22
202412	AQUISICAO	QR			PIX	1174564939
202412	AQUISICAO	TAP			CREDIT_CARD	421854862,4
202412	AQUISICAO	TAP			DEBIT_CARD	39768463
202412	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	3453385,54
202412	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	134611013,8
202412	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	6,6
202412	ENGAGEMENT	OP - CHECKOUT			PIX	145348310
202412	ENGAGEMENT	OP - CHECKOUT			TICKET	9635012
202412	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	2571801
202412	ENGAGEMENT	OP - LINK			CREDIT_CARD	694320206,7
202412	ENGAGEMENT	OP - LINK			DEBIT_CARD	112,21
202412	ENGAGEMENT	OP - LINK			PIX	11197806
202412	ENGAGEMENT	OP - LINK			TICKET	7580414
202412	ENGAGEMENT	POINT			ACCOUNT_MONEY	7627576,78
202412	ENGAGEMENT	POINT			CREDIT_CARD	3941382271
202412	ENGAGEMENT	POINT			DEBIT_CARD	3163316900
202412	ENGAGEMENT	QR			ACCOUNT_MONEY	126729485
202412	ENGAGEMENT	QR			CREDIT_CARD	13445842,31
202412	ENGAGEMENT	QR			DEBIT_CARD	4,37
202412	ENGAGEMENT	QR			PIX	1768974449
202412	ENGAGEMENT	TAP			ACCOUNT_MONEY	146399990,1
202412	ENGAGEMENT	TAP			CREDIT_CARD	152033311,9
202412	ENGAGEMENT	TAP			DEBIT_CARD	17098311
202501	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	5172677,67
202501	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	3760,04
202501	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	171
202501	AQUISICAO	OP - CHECKOUT			PIX	8673043
202501	AQUISICAO	OP - CHECKOUT			TICKET	525,34
202501	AQUISICAO	OP - LINK			ACCOUNT_MONEY	50175965,31
202501	AQUISICAO	OP - LINK			CREDIT_CARD	74566624,51
202501	AQUISICAO	OP - LINK			DEBIT_CARD	73,9
202501	AQUISICAO	OP - LINK			PIX	1491171,3
202501	AQUISICAO	OP - LINK			TICKET	3418500
202501	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	10591622,97
202501	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	8256581,01
202501	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	8569244
202501	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	2545341,11
202501	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	1075966,87
202501	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	2902030
202501	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	5436584,98
202501	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	4395356,04
202501	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	5047902
202501	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	8029643,32
202501	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	8495524,68
202501	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	10351366
202501	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	6321103,57
202501	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	17991433,42
202501	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	11941366
202501	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	6176958,86
202501	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	5895435,14
202501	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	7029287
202501	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	5495193,31
202501	AQUISICAO	POINT	MgM		CREDIT_CARD	5367337,66
202501	AQUISICAO	POINT	MgM		DEBIT_CARD	6848158
202501	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	7680373,95
202501	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	6489861,07
202501	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	8494561
202501	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	3611651,69
202501	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	1515328,33
202501	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	2832047
202501	AQUISICAO	QR			ACCOUNT_MONEY	18833485
202501	AQUISICAO	QR			CREDIT_CARD	3935,87
202501	AQUISICAO	QR			DEBIT_CARD	998
202501	AQUISICAO	QR			PIX	106823673
202501	AQUISICAO	TAP			ACCOUNT_MONEY	2661733,51
202501	AQUISICAO	TAP			CREDIT_CARD	65252450,84
202501	AQUISICAO	TAP			DEBIT_CARD	5601717,49
202501	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	14740522,59
202501	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	172946568,2
202501	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	8,2
202501	ENGAGEMENT	OP - CHECKOUT			PIX	205319943
202501	ENGAGEMENT	OP - CHECKOUT			TICKET	12414358
202501	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	6096119,82
202501	ENGAGEMENT	OP - LINK			CREDIT_CARD	987379095,3
202501	ENGAGEMENT	OP - LINK			DEBIT_CARD	136,91
202501	ENGAGEMENT	OP - LINK			PIX	15429609
202501	ENGAGEMENT	OP - LINK			TICKET	10878572
202501	ENGAGEMENT	POINT			ACCOUNT_MONEY	16237048,3
202501	ENGAGEMENT	POINT			CREDIT_CARD	5347575516
202501	ENGAGEMENT	POINT			DEBIT_CARD	3678625868
202501	ENGAGEMENT	QR			ACCOUNT_MONEY	194898748
202501	ENGAGEMENT	QR			CREDIT_CARD	15181479,62
202501	ENGAGEMENT	QR			DEBIT_CARD	8,75
202501	ENGAGEMENT	QR			PIX	2139989149
202501	ENGAGEMENT	TAP			ACCOUNT_MONEY	29175535,33
202501	ENGAGEMENT	TAP			CREDIT_CARD	544319086,7
202501	ENGAGEMENT	TAP			DEBIT_CARD	41997500
202502	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	9486440,81
202502	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	10819322,21
202502	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	353
202502	AQUISICAO	OP - CHECKOUT			PIX	19796321
202502	AQUISICAO	OP - CHECKOUT			TICKET	977,95
202502	AQUISICAO	OP - LINK			ACCOUNT_MONEY	60773349,43
202502	AQUISICAO	OP - LINK			CREDIT_CARD	128562958,7
202502	AQUISICAO	OP - LINK			DEBIT_CARD	844,72
202502	AQUISICAO	OP - LINK			PIX	1850164,11
202502	AQUISICAO	OP - LINK			TICKET	4470025
202502	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	10821028,55
202502	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	38341425,46
202502	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	24596446
202502	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	3948219,83
202502	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	6086675,16
202502	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	8632486
202502	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	11992684,31
202502	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	10963158,65
202502	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	13303106
202502	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	12844345,8
202502	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	21571627,2
202502	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	24649034
202502	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	6169015,81
202502	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	73826509,2
202502	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	38517007
202502	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	7509754,73
202502	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	25875690,28
202502	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	19526753
202502	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	11238129,62
202502	AQUISICAO	POINT	MgM		CREDIT_CARD	16434953,36
202502	AQUISICAO	POINT	MgM		DEBIT_CARD	19317441
202502	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	12708644,63
202502	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	15713817,37
202502	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	20913672
202502	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	6683421,27
202502	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	8729646,73
202502	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	8496772
202502	AQUISICAO	QR			ACCOUNT_MONEY	34734182
202502	AQUISICAO	QR			CREDIT_CARD	5237,71
202502	AQUISICAO	QR			DEBIT_CARD	174,7
202502	AQUISICAO	QR			PIX	219998164
202502	AQUISICAO	TAP			ACCOUNT_MONEY	2249628,76
202502	AQUISICAO	TAP			CREDIT_CARD	113941570,9
202502	AQUISICAO	TAP			DEBIT_CARD	11286992
202502	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	13286371,57
202502	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	162626010,4
202502	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	8,04
202502	ENGAGEMENT	OP - CHECKOUT			PIX	186810760
202502	ENGAGEMENT	OP - CHECKOUT			TICKET	12310463
202502	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	2825884,94
202502	ENGAGEMENT	OP - LINK			CREDIT_CARD	1000541120
202502	ENGAGEMENT	OP - LINK			DEBIT_CARD	146,01
202502	ENGAGEMENT	OP - LINK			PIX	15360975
202502	ENGAGEMENT	OP - LINK			TICKET	8611077
202502	ENGAGEMENT	POINT			ACCOUNT_MONEY	14528921,77
202502	ENGAGEMENT	POINT			CREDIT_CARD	5138750987
202502	ENGAGEMENT	POINT			DEBIT_CARD	3385904263
202502	ENGAGEMENT	QR			ACCOUNT_MONEY	167817823
202502	ENGAGEMENT	QR			CREDIT_CARD	13288164,47
202502	ENGAGEMENT	QR			DEBIT_CARD	12,54
202502	ENGAGEMENT	QR			PIX	1982531860
202502	ENGAGEMENT	TAP			ACCOUNT_MONEY	42056659,7
202502	ENGAGEMENT	TAP			CREDIT_CARD	536179099,3
202502	ENGAGEMENT	TAP			DEBIT_CARD	40832953
202503	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	12593307,91
202503	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	6346849,31
202503	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	291
202503	AQUISICAO	OP - CHECKOUT			PIX	28583611
202503	AQUISICAO	OP - CHECKOUT			TICKET	1282588,8
202503	AQUISICAO	OP - LINK			ACCOUNT_MONEY	70159091,36
202503	AQUISICAO	OP - LINK			CREDIT_CARD	156423696,7
202503	AQUISICAO	OP - LINK			DEBIT_CARD	29,24
202503	AQUISICAO	OP - LINK			PIX	2413077,7
202503	AQUISICAO	OP - LINK			TICKET	3935385
202503	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	6844166,92
202503	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	75450019,06
202503	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	45396518
202503	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	5690894,41
202503	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	10142819,6
202503	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	14782424
202503	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	14027569,38
202503	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	23716823,6
202503	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	23781911
202503	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	10410413,67
202503	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	47931466,37
202503	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	45361984
202503	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	6036706,25
202503	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	144932803,8
202503	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	76192859
202503	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	5301275,42
202503	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	48984265,56
202503	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	35390782
202503	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	11063663,26
202503	AQUISICAO	POINT	MgM		CREDIT_CARD	36864673,75
202503	AQUISICAO	POINT	MgM		DEBIT_CARD	35382304
202503	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	13236281,47
202503	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	30383795,51
202503	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	39839550
202503	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	8315609,9
202503	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	17942445,11
202503	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	15975710
202503	AQUISICAO	QR			ACCOUNT_MONEY	50685857
202503	AQUISICAO	QR			CREDIT_CARD	1103815,49
202503	AQUISICAO	QR			DEBIT_CARD	208,99
202503	AQUISICAO	QR			PIX	329801833
202503	AQUISICAO	TAP			ACCOUNT_MONEY	1945326,31
202503	AQUISICAO	TAP			CREDIT_CARD	171852346,5
202503	AQUISICAO	TAP			DEBIT_CARD	18369124
202503	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	12947935,07
202503	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	175346758
202503	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	6,92
202503	ENGAGEMENT	OP - CHECKOUT			PIX	198492111
202503	ENGAGEMENT	OP - CHECKOUT			TICKET	10120438
202503	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	2788016
202503	ENGAGEMENT	OP - LINK			CREDIT_CARD	989329659,4
202503	ENGAGEMENT	OP - LINK			DEBIT_CARD	149,5
202503	ENGAGEMENT	OP - LINK			PIX	16091482
202503	ENGAGEMENT	OP - LINK			TICKET	7940999
202503	ENGAGEMENT	POINT			ACCOUNT_MONEY	15098746,72
202503	ENGAGEMENT	POINT			CREDIT_CARD	5344836814
202503	ENGAGEMENT	POINT			DEBIT_CARD	3750910265
202503	ENGAGEMENT	QR			ACCOUNT_MONEY	176476891
202503	ENGAGEMENT	QR			CREDIT_CARD	14313982,6
202503	ENGAGEMENT	QR			DEBIT_CARD	13,14
202503	ENGAGEMENT	QR			PIX	2127973463
202503	ENGAGEMENT	TAP			ACCOUNT_MONEY	57692630,51
202503	ENGAGEMENT	TAP			CREDIT_CARD	556778803,5
202503	ENGAGEMENT	TAP			DEBIT_CARD	45330527
202504	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	16531262,14
202504	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	8442661,44
202504	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	198,53
202504	AQUISICAO	OP - CHECKOUT			PIX	35992124
202504	AQUISICAO	OP - CHECKOUT			TICKET	1194252,89
202504	AQUISICAO	OP - LINK			ACCOUNT_MONEY	80288137,86
202504	AQUISICAO	OP - LINK			CREDIT_CARD	202332935,3
202504	AQUISICAO	OP - LINK			DEBIT_CARD	37,86
202504	AQUISICAO	OP - LINK			PIX	3630136
202504	AQUISICAO	OP - LINK			TICKET	5066150
202504	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	7548263,02
202504	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	103344970
202504	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	58070631
202504	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	7908049,03
202504	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	13127798,97
202504	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	18043506
202504	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	10980323,69
202504	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	37447927,32
202504	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	28813025
202504	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	7806305,88
202504	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	67512938,11
202504	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	56508230
202504	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	8820038,13
202504	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	232215403,9
202504	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	113451724
202504	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	6936132,92
202504	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	74276038,07
202504	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	47600883
202504	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	9861537,59
202504	AQUISICAO	POINT	MgM		CREDIT_CARD	54970025,4
202504	AQUISICAO	POINT	MgM		DEBIT_CARD	45783060
202504	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	9965563,47
202504	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	45951181,52
202504	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	51036187
202504	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	6739077,46
202504	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	28303732,53
202504	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	20530226
202504	AQUISICAO	QR			ACCOUNT_MONEY	70386466
202504	AQUISICAO	QR			CREDIT_CARD	1336827,86
202504	AQUISICAO	QR			DEBIT_CARD	606,72
202504	AQUISICAO	QR			PIX	399195159
202504	AQUISICAO	TAP			ACCOUNT_MONEY	1813233,89
202504	AQUISICAO	TAP			CREDIT_CARD	222324669,8
202504	AQUISICAO	TAP			DEBIT_CARD	22686961
202504	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	10832999,04
202504	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	165880809,7
202504	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	7,33
202504	ENGAGEMENT	OP - CHECKOUT			PIX	188333088
202504	ENGAGEMENT	OP - CHECKOUT			TICKET	10084688
202504	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	3119045
202504	ENGAGEMENT	OP - LINK			CREDIT_CARD	1003069906
202504	ENGAGEMENT	OP - LINK			DEBIT_CARD	133,62
202504	ENGAGEMENT	OP - LINK			PIX	14236450
202504	ENGAGEMENT	OP - LINK			TICKET	8828482
202504	ENGAGEMENT	POINT			ACCOUNT_MONEY	5848152,75
202504	ENGAGEMENT	POINT			CREDIT_CARD	5028456656
202504	ENGAGEMENT	POINT			DEBIT_CARD	3409052253
202504	ENGAGEMENT	QR			ACCOUNT_MONEY	156918753
202504	ENGAGEMENT	QR			CREDIT_CARD	13532152,76
202504	ENGAGEMENT	QR			DEBIT_CARD	12,02
202504	ENGAGEMENT	QR			PIX	1966462155
202504	ENGAGEMENT	TAP			ACCOUNT_MONEY	72903813,76
202504	ENGAGEMENT	TAP			CREDIT_CARD	538037911,2
202504	ENGAGEMENT	TAP			DEBIT_CARD	44475643
202505	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	20405221,53
202505	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	15941343,27
202505	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	2,48
202505	AQUISICAO	OP - CHECKOUT			PIX	46971527
202505	AQUISICAO	OP - CHECKOUT			TICKET	1350,76
202505	AQUISICAO	OP - LINK			ACCOUNT_MONEY	90510332,17
202505	AQUISICAO	OP - LINK			CREDIT_CARD	249602777,6
202505	AQUISICAO	OP - LINK			DEBIT_CARD	46,19
202505	AQUISICAO	OP - LINK			PIX	4475468
202505	AQUISICAO	OP - LINK			TICKET	5842262
202505	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	7831645,22
202505	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	136767193,8
202505	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	78712280
202505	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	6763734,53
202505	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	19527114,48
202505	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	22776426
202505	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	9487404,97
202505	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	51151376,03
202505	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	38687972
202505	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	7612506,62
202505	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	87805055,38
202505	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	74591335
202505	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	11958544,76
202505	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	353211984,2
202505	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	171463033
202505	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	6987915,83
202505	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	107383572,2
202505	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	65886300
202505	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	8064908,61
202505	AQUISICAO	POINT	MgM		CREDIT_CARD	76967972,4
202505	AQUISICAO	POINT	MgM		DEBIT_CARD	61971951
202505	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	7819815,81
202505	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	70129166,18
202505	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	70485312
202505	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	4225751,42
202505	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	41084232,59
202505	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	28129242
202505	AQUISICAO	QR			ACCOUNT_MONEY	88181918
202505	AQUISICAO	QR			CREDIT_CARD	1614001,63
202505	AQUISICAO	QR			DEBIT_CARD	8,01
202505	AQUISICAO	QR			PIX	527798879
202505	AQUISICAO	TAP			CREDIT_CARD	369860362,9
202505	AQUISICAO	TAP			DEBIT_CARD	35650323
202505	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	8487023,23
202505	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	176528243,3
202505	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	9,48
202505	ENGAGEMENT	OP - CHECKOUT			PIX	195006718
202505	ENGAGEMENT	OP - CHECKOUT			TICKET	10432679
202505	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	3620734
202505	ENGAGEMENT	OP - LINK			CREDIT_CARD	1028486456
202505	ENGAGEMENT	OP - LINK			DEBIT_CARD	169,92
202505	ENGAGEMENT	OP - LINK			PIX	16757198
202505	ENGAGEMENT	OP - LINK			TICKET	7104870
202505	ENGAGEMENT	POINT			ACCOUNT_MONEY	16528174,35
202505	ENGAGEMENT	POINT			CREDIT_CARD	5110456531
202505	ENGAGEMENT	POINT			DEBIT_CARD	3592883965
202505	ENGAGEMENT	QR			ACCOUNT_MONEY	166999688
202505	ENGAGEMENT	QR			CREDIT_CARD	13060804,92
202505	ENGAGEMENT	QR			DEBIT_CARD	11,91
202505	ENGAGEMENT	QR			PIX	2033005809
202505	ENGAGEMENT	TAP			ACCOUNT_MONEY	114420620,4
202505	ENGAGEMENT	TAP			CREDIT_CARD	571485510,6
202505	ENGAGEMENT	TAP			DEBIT_CARD	49495474
202506	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	21152301,9
202506	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	21969067,85
202506	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	1034
202506	AQUISICAO	OP - CHECKOUT			PIX	54634568
202506	AQUISICAO	OP - CHECKOUT			TICKET	1415,26
202506	AQUISICAO	OP - LINK			ACCOUNT_MONEY	94795756,93
202506	AQUISICAO	OP - LINK			CREDIT_CARD	283687493,9
202506	AQUISICAO	OP - LINK			DEBIT_CARD	72,23
202506	AQUISICAO	OP - LINK			PIX	4962248
202506	AQUISICAO	OP - LINK			TICKET	4893764
202506	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	6945132,26
202506	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	154520845,7
202506	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	91207694
202506	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	7613174,55
202506	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	22756280,45
202506	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	26219254
202506	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	8171358,42
202506	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	59821286,59
202506	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	43160416
202506	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	6380539,05
202506	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	103855362
202506	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	87492299
202506	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	10920058,5
202506	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	442418025,5
202506	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	217256134
