BU	SEG_OFICIAL	CARTEIRA	PORTFOLIO	TOP_BS_OP	CANAL	PRODUTO	MEIO_PAGO	TIPO_CREDITO	PARCELA_AGROUP	P&L	202501	202502	202503	202504	202505	202506	202507	202508	202509	202510	202511	202512	202601	202602	202603	202604	202605	202606	202607	202608	202609	202610	202611	202612
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PSJ	7 a 12x	TPV	1.030.310,73	3.052.936,62	5.574.896,94	6.953.362,35	9.444.296,60	8.843.471,62	10.951.144,72	12.143.404,23	14.168.773,17	16.486.385,35	18.449.916,58	20.819.038,90	2.631.333,14	6.020.485,97	9.347.671,08	9.549.261,40	13.324.228,40	15.769.927,28	18.731.421,19	21.772.875,02	24.301.903,83	27.247.499,88	30.460.844,88	36.103.943,44
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0	766.446,42	1.491.718,64	1.521.024,02	1.825.265,48	2.276.902,13	248.535,93	852.108,55	1.309.017,53	950.409,85	1.326.121,19	1.569.534,40	1.864.283,17	2.166.990,14	2.418.696,91	2.711.863,44	3.031.678,18	3.593.319,16
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PNF	1x	TPV	0,00	145,12	478,01	908,70	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0,00	0,00	5.550,15	7.744,20	9.165,66	10.886,91	12.654,65	14.124,54	15.836,55	17.704,19	20.984,01
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PNF	2 a 6x	TPV	0,00	3.961,77	990,76	1.596,18	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0,00	0,00	11.721,67	16.355,39	19.357,46	22.992,68	26.726,07	29.830,40	33.446,07	37.390,47	44.317,33
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PNF	7 a 12x	TPV	0	1.852,41	533,39	1.963,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	7.576,92	10.572,21	12.512,74	14.862,53	17.275,87	19.282,50	21.619,71	24.169,36	28.646,93
POINT	SMB	-	AQUISICAO	-	APP	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	account_money	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	ticket	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	digital_currency	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	debit_card	-	-	TPV	7.610.230,84	16.335.611,61	28.251.094,82	36.758.430,83	47.284.985,40	55.431.367,91	61.760.598,81	69.740.699,62	71.973.951,16	78.995.029,32	88.288.373,17	108.010.174,80	5.301.811,99	15.203.020,14	20.437.969,73	32.100.550,25	44.689.751,31	51.545.937,93	59.408.638,78	67.214.677,29	74.812.671,82	84.052.492,95	90.639.994,67	103.615.310,27
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	1x	1x	TPV	6.016.164,11	11.839.895,97	19.937.841,04	26.705.461,43	33.032.014,88	37.619.090,95	44.119.904,03	49.780.428,05	53.521.516,69	60.063.183,00	64.747.234,37	67.793.419,54	3.890.376,65	11.238.444,28	14.491.411,74	23.296.213,06	32.432.527,16	37.408.241,98	43.114.410,70	48.779.458,00	54.293.522,35	60.999.103,41	65.779.826,56	75.196.354,10
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	2 a 6x	TPV	1.693.842,71	3.295.637,42	5.066.491,50	6.361.149,12	5.944.487,40	8.104.176,11	10.092.486,09	11.136.353,13	12.363.267,85	13.671.874,86	13.926.650,01	14.694.010,94	1.067.873,13	2.334.041,36	3.811.317,20	4.148.314,86	5.775.201,91	6.661.218,55	7.677.305,78	8.686.070,56	9.667.950,14	10.862.000,92	11.713.295,72	13.390.079,91
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	7 a 12x	TPV	1.181.259,16	2.000.539,76	2.646.239,00	3.547.595,77	3.180.631,47	4.538.193,96	5.502.053,91	5.808.788,41	6.352.984,96	6.709.312,39	6.815.723,64	6.852.732,75	725.475,42	1.323.612,27	1.910.275,48	1.930.407,85	2.687.475,60	3.099.781,18	3.572.614,81	4.042.041,01	4.498.956,19	5.054.604,68	5.450.752,53	6.231.039,82
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	10.135,58	795.771,63	942.560,64	1.027.590,70	1.132.202,22	1.102.554,62	80.340,99	153.036,46	223.690,00	253.185,68	352.480,13	406.556,72	468.571,95	530.140,35	590.067,77	662.944,68	714.902,10	817.241,93
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	2 a 6x	TPV	2.187.563,75	4.591.108,29	7.699.531,87	10.730.452,70	15.238.258,30	15.391.238,90	18.474.305,95	20.177.854,48	22.390.914,46	24.564.766,96	25.123.899,12	26.373.178,74	1.572.869,87	3.670.580,63	6.192.047,78	16.276.793,88	22.660.230,58	26.136.704,80	30.123.538,74	34.081.641,59	37.934.254,35	42.619.366,09	45.959.601,91	52.538.820,48
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	7 a 12x	TPV	1.351.766,68	2.547.716,90	4.046.726,60	5.456.306,60	7.343.087,62	7.662.932,05	8.785.088,20	8.958.815,71	9.630.416,89	10.661.795,97	11.033.006,90	11.277.127,06	923.803,31	1.895.964,20	2.770.305,99	6.320.864,87	8.799.783,08	10.149.823,16	11.698.054,23	13.235.128,01	14.731.236,21	16.550.633,74	17.847.767,49	20.402.714,87
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	3.300,00	834.195,99	910.563,25	1.203.151,32	1.331.764,29	1.507.819,17	153.784,33	205.403,17	429.612,13	581.481,41	809.526,96	933.722,52	1.076.150,41	1.217.551,92	1.355.184,89	1.522.558,45	1.641.886,93	1.876.926,65
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PNF	1x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	549,46	764,95	882,31	1.016,90	1.150,52	1.280,57	1.438,73	1.551,48	1.773,58
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PNF	2 a 6x	TPV	100,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	1.897,77	2.642,07	3.047,43	3.512,24	3.973,73	4.422,91	4.969,22	5.358,64	6.125,74
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PNF	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	76,21	106,09	122,37	141,01	159,56	177,59	199,52	215,16	245,95
POINT	LONGTAIL	-	AQUISICAO	-	TO	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	account_money	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	ticket	-	-	TPV	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	digital_currency	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	TO	POINT	debit_card	-	-	TPV	2.739.128,98	8.310.770,74	17.112.902,04	19.748.111,53	27.303.071,07	32.059.078,81	39.195.380,35	46.229.411,76	51.192.019,10	56.594.566,11	64.588.985,17	83.086.603,10	2.245.418,98	8.510.145,98	16.249.238,61	25.694.263,17	36.049.907,29	42.945.100,39	51.284.444,81	59.878.010,58	69.280.565,70	77.456.047,36	86.471.871,41	105.127.000,63
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	1x	1x	TPV	2.470.173,63	6.020.432,25	12.249.085,30	13.469.048,31	18.933.261,79	22.967.750,80	27.432.678,43	32.239.534,85	36.585.077,11	41.225.966,97	46.456.144,37	52.928.955,30	1.660.849,83	6.161.234,71	12.167.215,53	15.558.460,27	21.829.038,15	26.004.234,27	31.053.896,83	36.257.496,21	41.950.957,05	46.901.396,99	52.360.683,33	63.656.788,01
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	2 a 6x	TPV	291.145,64	542.660,44	843.675,21	906.626,49	956.316,42	1.426.122,66	1.523.390,52	1.802.044,77	2.082.710,26	2.456.664,46	2.308.553,52	2.825.501,25	189.837,17	383.350,16	1.311.805,43	664.155,20	931.831,95	1.110.061,52	1.325.620,10	1.547.749,88	1.790.790,75	2.002.113,73	2.235.158,27	2.717.363,18
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	7 a 12x	TPV	187.871,95	269.289,50	535.662,96	795.118,66	701.616,24	797.487,77	990.636,67	1.107.810,23	1.196.272,99	1.775.017,75	1.379.894,73	1.556.584,61	187.351,30	554.845,38	773.410,99	327.449,58	459.422,69	547.295,56	653.572,75	763.089,79	882.916,65	987.105,55	1.102.003,90	1.339.746,28
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	191.113,61	298.550,68	177.274,57	334.346,45	329.017,47	59.795,40	109.248,48	199.864,00	65.417,56	91.782,98	109.338,16	130.570,14	152.449,34	176.388,21	197.203,00	220.157,31	267.653,24
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	2 a 6x	TPV	725.217,65	2.023.207,14	3.172.588,68	4.353.844,56	6.408.490,59	7.186.067,46	8.952.450,67	10.540.962,28	12.335.873,22	13.641.105,39	14.640.126,51	17.631.188,65	1.109.675,12	2.423.525,45	5.291.335,25	13.570.457,96	19.039.804,67	22.681.509,73	27.085.945,16	31.624.648,00	36.590.619,46	40.908.510,58	45.670.229,54	55.522.959,92
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	7 a 12x	TPV	419.013,64	1.283.264,05	2.132.063,09	2.992.324,24	3.682.675,71	5.610.440,89	6.865.434,71	6.877.626,12	7.991.992,32	6.595.483,43	6.754.584,22	7.335.345,28	1.053.138,98	2.748.704,44	5.210.551,33	5.850.836,78	8.208.918,88	9.779.022,33	11.677.973,19	13.634.812,74	15.775.867,13	17.637.504,87	19.690.496,79	23.938.453,42
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0	389.768,18	508.870,31	740.658,70	684.384,48	861.501,10	64.563,20	348.401,32	538.995,06	582.316,54	817.009,47	973.277,30	1.162.274,27	1.357.032,76	1.570.125,64	1.755.408,93	1.959.737,13	2.382.523,77
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PNF	1x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.400,59	4.771,12	5.683,68	6.787,38	7.924,72	9.169,10	10.251,11	11.444,34	13.913,31
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PNF	2 a 6x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.181,84	10.076,42	12.003,68	14.334,65	16.736,65	19.364,73	21.649,91	24.169,95	29.384,26
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.642,38	6.513,45	7.759,25	9.265,98	10.818,63	12.517,47	13.994,57	15.623,56	18.994,11
POINT	SMB	-	AQUISICAO	-	TO	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	account_money	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	ticket	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	digital_currency	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	debit_card	-	-	TPV	3.504.738,91	8.576.200,98	13.378.233,89	17.423.617,79	21.738.906,89	24.233.410,15	28.384.468,93	32.772.214,17	33.930.636,19	36.777.834,21	40.481.396,92	48.959.401,73	2.700.808,40	6.801.917,09	13.444.880,47	17.619.283,03	25.053.323,40	29.662.544,39	34.649.520,83	39.849.291,37	43.534.960,27	49.460.825,90	53.930.354,08	61.827.424,27
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	1x	1x	TPV	3.119.270,25	7.101.195,31	11.299.182,47	14.599.660,50	17.491.380,78	19.607.646,84	23.416.671,88	26.748.297,72	28.296.352,98	31.237.054,55	32.924.403,25	34.620.832,23	1.978.589,08	5.228.969,17	10.469.261,04	12.786.776,80	18.181.855,29	21.526.888,11	25.146.068,04	28.919.678,16	31.594.464,93	35.895.021,43	39.138.675,47	44.869.786,89
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	2 a 6x	TPV	1.091.039,90	2.068.399,12	3.031.900,39	3.693.756,02	3.062.508,42	4.565.682,60	5.339.160,32	5.930.752,73	6.274.798,14	6.898.319,01	6.940.053,61	7.381.586,44	540.973,44	1.186.589,27	2.717.688,71	2.276.918,42	3.237.610,37	3.833.254,30	4.477.715,21	5.149.675,18	5.625.969,71	6.391.762,09	6.969.353,75	7.989.882,45
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	7 a 12x	TPV	781.244,29	1.373.649,68	1.740.968,50	2.188.118,66	1.663.660,17	2.525.832,64	2.965.493,81	3.060.864,52	3.136.402,92	3.780.129,86	3.620.704,12	3.728.982,74	370.361,32	652.443,22	1.323.124,78	1.059.558,23	1.506.613,81	1.783.795,23	2.083.693,45	2.396.388,34	2.618.030,80	2.974.390,29	3.243.171,11	3.718.071,58
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	Maior que 12x	TPV	0	0	0,00	0	0	0,00	861,28	414.964,40	490.553,67	522.114,08	528.781,95	472.691,93	44.197,15	95.563,32	327.909,44	138.968,01	197.602,30	233.956,51	273.290,12	314.302,12	343.371,99	390.110,84	425.363,27	487.649,58
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	2 a 6x	TPV	1.366.897,30	3.235.967,43	4.840.723,31	6.665.992,90	9.742.531,74	10.111.838,94	11.735.746,79	12.548.143,98	13.547.632,09	14.960.180,80	14.860.689,74	16.207.472,95	1.002.603,78	2.184.863,26	5.482.028,92	8.933.972,65	12.703.451,43	15.040.587,06	17.569.266,08	20.205.843,69	22.074.686,24	25.079.435,16	27.345.738,59	31.349.999,72
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	7 a 12x	TPV	777.534,70	1.710.876,28	2.424.462,98	3.605.843,57	5.327.535,03	4.886.813,30	5.973.204,54	6.279.243,68	5.958.287,84	6.930.290,37	6.595.099,52	7.538.815,14	682.315,29	1.154.694,80	2.798.805,19	3.469.383,13	4.933.207,40	5.840.801,26	6.822.778,36	7.846.656,33	8.572.395,08	9.739.247,29	10.619.334,51	12.174.333,19
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	Maior que 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	3.700,00	522.323,07	670.428,29	686.362,36	797.131,74	683.937,96	75.667,67	136.807,97	257.706,57	319.162,31	453.825,32	537.318,48	627.654,45	721.845,05	788.608,64	895.952,00	976.914,73	1.119.965,21
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	1x	TPV	0,00	0,00	1,00	0,00	0,00	0,00	0,00	0,00	0,00	1.788,54	0,00	0,00	0,00	0,00	0,00	301,58	428,83	507,74	593,10	682,11	745,19	846,62	923,14	1.058,30
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	1.041,68	1.481,17	1.753,68	2.048,49	2.355,91	2.573,78	2.924,15	3.188,42	3.655,23
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	41,82	59,47	70,42	82,26	94,62	103,33	117,41	128,03	146,77
POINT	LONGTAIL	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	account_money	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	ticket	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	digital_currency	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	debit_card	-	-	TPV	1.543.125,65	4.719.532,40	10.398.218,32	11.388.725,58	16.953.098,27	18.931.650,35	23.244.880,33	28.021.181,30	29.879.126,75	34.492.093,64	40.170.544,87	53.015.071,74	1.593.438,61	5.340.316,42	11.865.928,23	19.865.982,74	29.002.069,11	35.116.430,74	43.442.870,36	51.218.416,42	57.275.086,20	65.592.507,69	73.684.660,80	89.800.167,87
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	1x	1x	TPV	1.270.619,29	3.844.970,36	7.268.890,71	8.568.804,10	12.833.698,82	14.993.880,27	18.841.471,45	22.697.470,87	24.146.289,67	29.318.718,73	31.709.820,20	34.959.244,43	1.292.946,65	4.116.362,15	9.077.253,25	12.029.304,01	17.561.411,95	21.263.796,88	26.305.645,30	31.013.915,15	34.681.366,35	39.717.754,10	44.617.736,70	54.376.042,47
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	2 a 6x	TPV	181.234,23	411.195,26	530.262,06	743.790,98	486.432,39	879.877,41	1.266.780,86	1.237.374,97	1.627.112,20	1.743.464,44	1.844.009,78	2.015.396,93	104.311,60	334.482,54	729.926,46	513.503,57	749.656,65	907.703,05	1.122.928,07	1.323.913,34	1.480.468,50	1.695.460,40	1.904.629,49	2.321.189,31
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	7 a 12x	TPV	158.387,98	217.257,36	475.568,47	634.641,67	612.209,73	613.001,08	550.750,98	844.257,20	1.041.843,54	1.042.199,83	1.020.745,05	1.066.094,68	80.865,81	233.660,46	749.044,94	253.173,52	369.604,53	447.526,36	553.639,12	652.731,26	729.917,94	835.915,77	939.042,79	1.144.419,97
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	168.649,88	203.248,81	159.779,82	253.754,83	184.657,60	27.193,65	74.791,74	103.302,99	50.578,78	73.839,21	89.406,38	110.605,51	130.402,03	145.822,29	166.998,44	187.601,06	228.631,15
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	2 a 6x	TPV	466.168,14	1.845.607,92	3.676.294,67	4.455.950,26	6.189.044,69	6.874.160,65	8.359.971,77	10.175.070,30	11.299.993,32	13.377.330,03	14.422.703,12	15.887.166,46	646.821,76	1.997.290,76	4.594.791,52	10.492.244,19	15.317.479,94	18.546.787,81	22.944.407,56	27.051.072,19	30.249.910,07	34.642.766,94	38.916.647,91	47.428.073,60
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	7 a 12x	TPV	619.520,39	1.141.734,89	2.452.394,21	3.273.300,74	3.223.414,89	3.271.132,85	5.548.040,54	5.283.841,39	5.392.428,04	6.251.525,30	7.365.746,28	6.955.128,54	872.667,57	1.839.345,30	3.921.809,06	4.523.679,91	6.604.056,78	7.996.357,13	9.892.369,48	11.662.937,89	13.042.101,22	14.936.060,01	16.778.722,97	20.448.382,62
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PSJ	Maior que 12x	TPV	0	0	0,00	0,00	0,00	0,00	11.500,00	355.008,58	468.102,95	621.329,18	494.733,26	666.816,11	79.120,00	255.529,07	393.079,22	450.228,52	657.282,32	795.853,87	984.558,39	1.160.777,83	1.298.041,89	1.486.542,05	1.669.936,87	2.035.167,31
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	1x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	6,27	10.402,09	26.085,98	23.027,29	71.748,72	75.423,27	0,00	0,00	0,00	2.629,23	3.838,34	4.647,56	5.749,57	6.778,64	7.580,21	8.681,01	9.751,99	11.884,81
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	56.646,67	6.614,59	0,00	12.300,75	8.919,00	0,00	0,00	0,00	5.552,80	8.106,44	9.815,49	12.142,81	14.316,19	16.009,05	18.333,91	20.595,75	25.100,20
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	3.589,36	5.240,05	6.344,77	7.849,14	9.254,04	10.348,34	11.851,09	13.313,19	16.224,94
POINT	SMB	-	AQUISICAO	-	LANDING	POINT	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	account_money	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	bank_transfer	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	ticket	-	-	TPV	0	0,00	0	0	0,00	0,00	0	0,00	0,00	0,00	0,00	0	0,00	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	digital_currency	-	-	TPV	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
POINT	LONGTAIL	-	AQUISICAO	-	FDV-P	POINT	debit_card	-	-	TPV	4.882.211,53	11.656.223,26	20.362.144,62	26.608.092,67	35.688.202,66	43.610.197,48	53.860.034,29	61.379.285,46	66.748.096,35	77.741.865,25	87.350.415,92	121.232.721,60	9.755.563,07	20.048.086,82	29.586.549,88	43.354.086,69	56.221.071,89	65.702.280,94	74.075.566,51	81.415.216,94	93.756.851,14	102.363.173,59	109.345.537,58	131.572.545,48
