CENARIO	MES	PRODUTO	CARTEIRA	CANAL	SUB_CANAL	SEGMENTO	CICLO_VIDA	VALOR	TIPO	BU	MOP	MONEY_RELEASE_SCHEMA	TYPE_FIN	PARCELAS
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1469726.06	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		777735.96	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		18627369.94	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		136036854.3	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		143113961.3	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		126369666.6	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		76144142.69	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		74969986.22	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		27653945.65	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		49220390.29	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		11615949.68	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		716555380.0	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		345132.28	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		3632.89	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		206825.4	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		97.0	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		556044.57	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		638168.66	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		365160.72	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		249549.99	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		371178.44	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		35651.15	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		62930.31	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		8897.92	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		121822303.4	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		5071000.13	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		96978180.32	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1658907.33	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1828206.21	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		5955364.41	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1282077.07	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		629868.77	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		28984136.47	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		160837695.7	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		158746600.2	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		158493004.4	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		166448597.8	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		142206875.4	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		33727573.66	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		48166028.38	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		13692595.78	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		824036281.1	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		14802.42	FORECAST 3+9	POINT	PREPAID_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		10685.96	FORECAST 3+9	POINT	VOUCHER_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		14564502.26	FORECAST 3+9	POINT	ACCOUNT_MONEY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		33497911.94	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3766575.47	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		24825790.41	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		802267.35	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	13
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		826414.8	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	14
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1537446.18	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	15
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		497995.4	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		280528.72	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		9019454.27	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		60631632.94	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		53740990.55	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		47044063.98	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		25295147.74	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		24891561.84	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		7540415.82	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		12616795.14	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3034138.71	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		958143057.7	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3050049.06	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		18159.64	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1113909.8	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		776.82	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	13
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3291.46	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	14
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		15343.24	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	15
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		34872.27	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2914289.1	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3534056.35	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1676971.96	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1561456.0	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2666473.86	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		224660.42	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		386501.86	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		64867.48	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		243276097.6	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		7282599.22	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		277789680.0	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2298377.71	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2660009.71	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		11640503.7	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2147934.75	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		698926.85	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		68166168.95	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		288623113.4	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		289206875.5	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		265335262.0	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		291099569.8	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		257209866.4	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		60082012.39	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		96661032.99	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		19169667.65	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1251527625.0	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		32615.1	FORECAST 3+9	POINT	PREPAID_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	POINT	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		36083.91	FORECAST 3+9	POINT	VOUCHER_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		99424169.91	FORECAST 3+9	QR SELLERS	ACCOUNT_MONEY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		546159920.3	FORECAST 3+9	QR SELLERS	BANK_TRANSFER	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		237187.91	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		49607.04	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		421916.78	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		580113.37	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		396373.81	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		440724.65	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		180950.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		230541.97	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		79266.22	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		151925.49	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		53878.29	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		6491538.34	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		287.19	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		66.46	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		5467.63	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		1670.83	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		2904.08	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		888.81	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		261.87	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		287.54	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		67.12	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		310.68	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		35.96	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		115213.26	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		1732.73	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		51347.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		313472.24	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		227711.09	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		94355.1	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		87405.88	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	5
